"estacion","hora","sentido","dia","año","conteo","latitud","longitud"
"Parque Avellaneda","19","Centro","Miércoles","16",1302,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Miércoles","17",1297,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Miércoles","18",1290,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Miércoles","19",558,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Miércoles","20",1781,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Miércoles","21",2192,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Miércoles","22",1709,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Miércoles","23",1996,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Miércoles","24",2189,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Sábado","16",1160,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Sábado","17",1135,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Sábado","18",1143,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Sábado","19",573,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Sábado","20",1418,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Sábado","21",1885,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Sábado","22",1500,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Sábado","23",1737,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Sábado","24",1879,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Viernes","16",1301,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Viernes","17",1303,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Viernes","18",1310,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Viernes","19",582,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Viernes","20",1801,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Viernes","21",2234,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Viernes","22",1746,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Viernes","23",1904,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Centro","Viernes","24",2162,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Provincia","Domingo","16",1129,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Provincia","Domingo","17",1155,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Provincia","Domingo","18",1155,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Provincia","Domingo","19",558,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Provincia","Domingo","20",1408,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Provincia","Domingo","21",1932,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Provincia","Domingo","22",1481,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Provincia","Domingo","23",1708,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Provincia","Domingo","24",2112,-34.64783347689283,-58.47818981900274
"Parque Avellaneda","19","Provincia","Jueves","16",1383,-34.64783347689283,-58.47818981900274
